outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel
BABEL_BP_101_59028_20111130_201120_inLine.sph	59028	20111130	201120	59028	inLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	25	China_Tietong	Telifeng
BABEL_BP_101_59028_20111130_201120_outLine.sph	59028	20111130	201120	59028	outLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	22	China_Tietong	Telifeng
BABEL_BP_101_53544_20111205_190859_outLine.sph	53544	20111205	190859	53544	outLine	Central_Guangdong	M	PUBLIC_PLACE	48	CMCC	Huawei
BABEL_BP_101_53544_20111205_190859_inLine.sph	53544	20111205	190859	53544	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	49	CMCC	Lenovo
BABEL_BP_101_24642_20111129_132050_inLine.sph	24642	20111129	132050	24642	inLine	Northern_Guangdong	M	VEHICLE	42	CMCC	Nokia
BABEL_BP_101_24642_20111129_132050_outLine.sph	24642	20111129	132050	24642	outLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_40510_20111126_151543_inLine.sph	40510	20111126	151543	40510	inLine	Northern_Pearl_River_Delta	F	CAR_KIT	51	CMCC	Philips
BABEL_BP_101_40510_20111126_151543_outLine.sph	40510	20111126	151543	40510	outLine	Northern_Pearl_River_Delta	F	PUBLIC_PLACE	52	CMCC	Nokia
BABEL_BP_101_98476_20111114_220758_inLine.sph	98476	20111114	220758	98476	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	21	CMCC	Samsung
BABEL_BP_101_98476_20111114_220758_outLine.sph	98476	20111114	220758	98476	outLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	23	CMCC	HTC
BABEL_BP_101_85948_20111020_171626_outLine.sph	85948	20111020	171626	85948	outLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	31	CMCC	Nokia
BABEL_BP_101_85948_20111020_171625_inLine.sph	85948	20111020	171625	85948	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	36	CMCC	HTC
BABEL_BP_101_91873_20111129_214832_outLine.sph	91873	20111129	214832	91873	outLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	29	China_Telecom	Unknown
BABEL_BP_101_91873_20111129_214832_inLine.sph	91873	20111129	214832	91873	inLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	26	China_Tietong	Telifeng
BABEL_BP_101_44209_20111120_131002_outLine.sph	44209	20111120	131002	44209	outLine	Central_Guangdong	F	VEHICLE	20	CMCC	Sony_Ericsson
BABEL_BP_101_44209_20111120_131002_inLine.sph	44209	20111120	131002	44209	inLine	Central_Guangdong	F	CAR_KIT	24	CMCC	Philips
BABEL_BP_101_41661_20111102_131955_outLine.sph	41661	20111102	131955	41661	outLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	36	CMCC	Nokia
BABEL_BP_101_41661_20111102_131955_inLine.sph	41661	20111102	131955	41661	inLine	Northern_Pearl_River_Delta	M	CAR_KIT	40	CMCC	Nokia
BABEL_BP_101_40980_20111119_150324_inLine.sph	40980	20111119	150324	40980	inLine	Northern_Pearl_River_Delta	F	CAR_KIT	22	CMCC	Nokia
BABEL_BP_101_40980_20111119_150324_outLine.sph	40980	20111119	150324	40980	outLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	24	CMCC	Nokia
BABEL_BP_101_73761_20111115_130043_inLine.sph	73761	20111115	130043	73761	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	41	China_Tietong	Telifeng
BABEL_BP_101_73761_20111115_130043_outLine.sph	73761	20111115	130043	73761	outLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	36	China_Telecom	Unknown
BABEL_BP_101_92560_20111025_142040_outLine.sph	92560	20111025	142040	92560	outLine	Central_Guangdong	F	HOME_OFFICE_MOBILE	35	China_Unicom	Nokia
BABEL_BP_101_10211_20111026_234151_inLine.sph	10211	20111026	234151	10211	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	37	CMCC	Nokia
BABEL_BP_101_10211_20111026_234151_outLine.sph	10211	20111026	234151	10211	outLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	37	CMCC	Nokia
BABEL_BP_101_76341_20111027_132615_inLine.sph	76341	20111027	132615	76341	inLine	Northern_Guangdong	F	VEHICLE	34	CMCC	Tianyu
BABEL_BP_101_76341_20111027_132615_outLine.sph	76341	20111027	132615	76341	outLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	31	CMCC	Samsung
BABEL_BP_101_16883_20111122_184255_outLine.sph	16883	20111122	184255	16883	outLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	41	CMCC	Nokia
BABEL_BP_101_16883_20111122_184255_inLine.sph	16883	20111122	184255	16883	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	41	CMCC	Nokia
BABEL_BP_101_99562_20111205_235804_inLine.sph	99562	20111205	235804	99562	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	31	China_Telecom	Unknown
BABEL_BP_101_99562_20111205_235804_outLine.sph	99562	20111205	235804	99562	outLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	30	China_Unicom	Unknown
BABEL_BP_101_89619_20111029_215743_inLine.sph	89619	20111029	215743	89619	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	32	CMCC	Philips
BABEL_BP_101_89619_20111029_215743_outLine.sph	89619	20111029	215743	89619	outLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_MOBILE	31	CMCC	Nokia
BABEL_BP_101_89965_20111129_175314_inLine.sph	89965	20111129	175314	89965	inLine	Northern_Guangdong	F	CAR_KIT	47	CMCC	Philips
BABEL_BP_101_89965_20111129_175314_outLine.sph	89965	20111129	175314	89965	outLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	44	CMCC	Nokia
BABEL_BP_101_45738_20111129_143901_outLine.sph	45738	20111129	143901	45738	outLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_45738_20111129_143901_inLine.sph	45738	20111129	143901	45738	inLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_MOBILE	60	CMCC	Nokia
BABEL_BP_101_20582_20111023_162723_outLine.sph	20582	20111023	162723	20582	outLine	Southern_Pearl_River_Delta	M	STREET	25	CMCC	Nokia
BABEL_BP_101_20582_20111023_162723_inLine.sph	20582	20111023	162723	20582	inLine	Southern_Pearl_River_Delta	M	STREET	25	CMCC	Lenovo
BABEL_BP_101_23571_20111128_232031_outLine.sph	23571	20111128	232031	23571	outLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	41	China_Telecom	Hisense
BABEL_BP_101_23571_20111128_232031_inLine.sph	23571	20111128	232031	23571	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	48	China_Telecom	BBK
BABEL_BP_101_68545_20111121_132438_inLine.sph	68545	20111121	132438	68545	inLine	Northern_Pearl_River_Delta	F	CAR_KIT	60	CMCC	Philips
BABEL_BP_101_68545_20111121_132438_outLine.sph	68545	20111121	132438	68545	outLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	42	China_Unicom	Samsung
BABEL_BP_101_14666_20111122_125103_inLine.sph	14666	20111122	125103	14666	inLine	Northern_Guangdong	F	HOME_OFFICE_LANDLINE	30	China_Tietong	Telifeng
BABEL_BP_101_14666_20111122_125103_outLine.sph	14666	20111122	125103	14666	outLine	Northern_Guangdong	F	HOME_OFFICE_LANDLINE	30	China_Telecom	Unknown
BABEL_BP_101_97405_20111019_151334_outLine.sph	97405	20111019	151334	97405	outLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	42	CMCC	Samsung
BABEL_BP_101_97405_20111019_151334_inLine.sph	97405	20111019	151334	97405	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	52	CMCC	Nokia
BABEL_BP_101_75243_20111204_182510_inLine.sph	75243	20111204	182510	75243	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	58	CMCC	Philips
BABEL_BP_101_75243_20111204_182510_outLine.sph	75243	20111204	182510	75243	outLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_MOBILE	50	CMCC	Lenovo
BABEL_BP_101_69295_20111130_003858_outLine.sph	69295	20111130	003858	69295	outLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	44	CMCC	BBK
BABEL_BP_101_69295_20111130_003858_inLine.sph	69295	20111130	003858	69295	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	48	CMCC	iPhone
BABEL_BP_101_31265_20111207_131905_inLine.sph	31265	20111207	131905	31265	inLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	51	China_Unicom	Motorola
BABEL_BP_101_31265_20111207_131905_outLine.sph	31265	20111207	131905	31265	outLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	53	China_Unicom	Motorola
BABEL_BP_101_39756_20111207_162851_outLine.sph	39756	20111207	162851	39756	outLine	Northern_Pearl_River_Delta	M	PUBLIC_PLACE	41	CMCC	Huawei
BABEL_BP_101_39756_20111207_162851_inLine.sph	39756	20111207	162851	39756	inLine	Northern_Pearl_River_Delta	M	CAR_KIT	46	CMCC	Philips
BABEL_BP_101_49773_20111021_195218_outLine.sph	49773	20111021	195218	49773	outLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	42	CMCC	Nokia
BABEL_BP_101_49773_20111021_195218_inLine.sph	49773	20111021	195218	49773	inLine	Central_Guangdong	M	STREET	42	CMCC	Nokia
BABEL_BP_101_37203_20111103_180606_outLine.sph	37203	20111103	180606	37203	outLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	38	CMCC	Nokia
BABEL_BP_101_37203_20111103_180606_inLine.sph	37203	20111103	180606	37203	inLine	Central_Guangdong	M	CAR_KIT	41	CMCC	Philips
BABEL_BP_101_25021_20111018_200603_outLine.sph	25021	20111018	200603	25021	outLine	Central_Guangdong	M	PUBLIC_PLACE	37	CMCC	Nokia
BABEL_BP_101_25021_20111018_200603_inLine.sph	25021	20111018	200603	25021	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	41	China_Unicom	Samsung
BABEL_BP_101_95423_20111116_164510_inLine.sph	95423	20111116	164510	95423	inLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	49	CMCC	Tianyu
BABEL_BP_101_95423_20111116_164510_outLine.sph	95423	20111116	164510	95423	outLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	47	CMCC	Lenovo
BABEL_BP_101_44129_20111118_210653_inLine.sph	44129	20111118	210653	44129	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	49	CMCC	Philips
BABEL_BP_101_44129_20111118_210653_outLine.sph	44129	20111118	210653	44129	outLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	39	CMCC	Nokia
BABEL_BP_101_21367_20111126_132150_inLine.sph	21367	20111126	132150	21367	inLine	Northern_Guangdong	M	CAR_KIT	47	China_Unicom	Nokia
BABEL_BP_101_21367_20111126_132150_outLine.sph	21367	20111126	132150	21367	outLine	Northern_Guangdong	M	PUBLIC_PLACE	47	China_Unicom	Motorola
BABEL_BP_101_26017_20111030_202851_inLine.sph	26017	20111030	202851	26017	inLine	Central_Guangdong	M	STREET	16	CMCC	Sony_Ericsson
BABEL_BP_101_26017_20111030_202851_outLine.sph	26017	20111030	202851	26017	outLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	17	CMCC	Sony_Ericsson
BABEL_BP_101_50476_20111130_010429_inLine.sph	50476	20111130	010429	50476	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	32	CMCC	Sony_Ericsson
BABEL_BP_101_50476_20111130_010429_outLine.sph	50476	20111130	010429	50476	outLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	39	CMCC	Nokia
BABEL_BP_101_51569_20111019_201532_outLine.sph	51569	20111019	201532	51569	outLine	Central_Guangdong	F	PUBLIC_PLACE	45	CMCC	Nokia
BABEL_BP_101_51569_20111019_201532_inLine.sph	51569	20111019	201532	51569	inLine	Central_Guangdong	F	STREET	37	CMCC	Nokia
BABEL_BP_101_57457_20111104_004433_inLine.sph	57457	20111104	004433	57457	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	46	China_Telecom	Gaoke
BABEL_BP_101_57457_20111104_004433_outLine.sph	57457	20111104	004433	57457	outLine	Northern_Pearl_River_Delta	M	PUBLIC_PLACE	41	CMCC	Nokia
BABEL_BP_101_29444_20111024_213300_outLine.sph	29444	20111024	213300	29444	outLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	47	CMCC	Nokia
BABEL_BP_101_29444_20111024_213300_inLine.sph	29444	20111024	213300	29444	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_32710_20111119_133220_outLine.sph	32710	20111119	133220	32710	outLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_MOBILE	25	CMCC	Nokia
BABEL_BP_101_32710_20111119_133220_inLine.sph	32710	20111119	133220	32710	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	23	CMCC	Philips
BABEL_BP_101_47823_20111129_204026_inLine.sph	47823	20111129	204026	47823	inLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	49	CMCC	Nokia
BABEL_BP_101_47823_20111129_204026_outLine.sph	47823	20111129	204026	47823	outLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	49	CMCC	Nokia
BABEL_BP_101_61119_20111125_210556_outLine.sph	61119	20111125	210556	61119	outLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	45	CMCC	Nokia
BABEL_BP_101_61119_20111125_210556_inLine.sph	61119	20111125	210556	61119	inLine	Northern_Guangdong	M	VEHICLE	41	CMCC	ZTE
BABEL_BP_101_81056_20111130_220634_outLine.sph	81056	20111130	220634	81056	outLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	30	CMCC	Nokia
BABEL_BP_101_81056_20111130_220634_inLine.sph	81056	20111130	220634	81056	inLine	Southern_Pearl_River_Delta	M	PUBLIC_PLACE	32	CMCC	iPhone
BABEL_BP_101_20518_20111119_174458_inLine.sph	20518	20111119	174458	20518	inLine	Guangxi_and_Western_Guangdong	F	CAR_KIT	25	CMCC	Nokia
BABEL_BP_101_20518_20111119_174458_outLine.sph	20518	20111119	174458	20518	outLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	25	CMCC	Sony_Ericsson
BABEL_BP_101_93597_20111020_195543_outLine.sph	93597	20111020	195543	93597	outLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	31	CMCC	Nokia
BABEL_BP_101_49624_20111120_201437_inLine.sph	49624	20111120	201437	49624	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	34	CMCC	Samsung
BABEL_BP_101_49624_20111120_201437_outLine.sph	49624	20111120	201437	49624	outLine	Northern_Pearl_River_Delta	M	PUBLIC_PLACE	36	CMCC	Nokia
BABEL_BP_101_84335_20111116_205244_inLine.sph	84335	20111116	205244	84335	inLine	Central_Guangdong	M	CAR_KIT	18	CMCC	Samsung
BABEL_BP_101_84335_20111116_205244_outLine.sph	84335	20111116	205244	84335	outLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	20	CMCC	Nokia
BABEL_BP_101_97629_20111130_000852_outLine.sph	97629	20111130	000852	97629	outLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	53	China_Telecom	Meisiqi
BABEL_BP_101_97629_20111130_000852_inLine.sph	97629	20111130	000852	97629	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	53	CMCC	Samsung
BABEL_BP_101_91007_20111203_160119_inLine.sph	91007	20111203	160119	91007	inLine	Central_Guangdong	M	CAR_KIT	58	CMCC	Philips
BABEL_BP_101_91007_20111203_160119_outLine.sph	91007	20111203	160119	91007	outLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	59	CMCC	Nokia
BABEL_BP_101_97650_20111126_144341_inLine.sph	97650	20111126	144341	97650	inLine	Central_Guangdong	M	HOME_OFFICE_LANDLINE	28	China_Telecom	BBK
BABEL_BP_101_97650_20111126_144341_outLine.sph	97650	20111126	144341	97650	outLine	Central_Guangdong	M	HOME_OFFICE_LANDLINE	31	China_Telecom	TCL
BABEL_BP_101_95034_20111126_193931_inLine.sph	95034	20111126	193931	95034	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	17	CMCC	Philips
BABEL_BP_101_95034_20111126_193931_outLine.sph	95034	20111126	193931	95034	outLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	18	CMCC	Nokia
BABEL_BP_101_46332_20111103_181337_inLine.sph	46332	20111103	181337	46332	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	19	CMCC	Nokia
BABEL_BP_101_46332_20111103_181337_outLine.sph	46332	20111103	181337	46332	outLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	19	CMCC	iPhone
BABEL_BP_101_59961_20111031_203903_outLine.sph	59961	20111031	203903	59961	outLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	40	China_Telecom	Tianyu
BABEL_BP_101_59961_20111031_203903_inLine.sph	59961	20111031	203903	59961	inLine	Northern_Pearl_River_Delta	F	CAR_KIT	39	CMCC	Philips
BABEL_BP_101_91406_20111114_221433_outLine.sph	91406	20111114	221433	91406	outLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	52	CMCC	Nokia
BABEL_BP_101_91406_20111114_221433_inLine.sph	91406	20111114	221433	91406	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_40439_20111203_182814_inLine.sph	40439	20111203	182814	40439	inLine	Central_Guangdong	F	CAR_KIT	17	CMCC	Nokia
BABEL_BP_101_40439_20111203_182814_outLine.sph	40439	20111203	182814	40439	outLine	Central_Guangdong	F	HOME_OFFICE_MOBILE	17	CMCC	Nokia
BABEL_BP_101_91401_20111028_174554_outLine.sph	91401	20111028	174554	91401	outLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	20	CMCC	Sony_Ericsson
BABEL_BP_101_91401_20111028_174554_inLine.sph	91401	20111028	174554	91401	inLine	Southern_Pearl_River_Delta	M	VEHICLE	20	CMCC	Sony_Ericsson
BABEL_BP_101_56648_20111126_183128_inLine.sph	56648	20111126	183128	56648	inLine	Northern_Guangdong	M	PUBLIC_PLACE	29	CMCC	Huawei
BABEL_BP_101_56648_20111126_183128_outLine.sph	56648	20111126	183128	56648	outLine	Northern_Guangdong	M	PUBLIC_PLACE	28	CMCC	Nokia
BABEL_BP_101_98345_20111020_205712_outLine.sph	98345	20111020	205712	98345	outLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	50	CMCC	Jugate
BABEL_BP_101_50409_20111204_161529_inLine.sph	50409	20111204	161529	50409	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	30	CMCC	Philips
BABEL_BP_101_50409_20111204_161529_outLine.sph	50409	20111204	161529	50409	outLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	25	CMCC	Samsung
BABEL_BP_101_34961_20111027_175107_inLine.sph	34961	20111027	175107	34961	inLine	Southern_Pearl_River_Delta	F	VEHICLE	21	CMCC	Nokia
BABEL_BP_101_34961_20111027_175107_outLine.sph	34961	20111027	175107	34961	outLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	21	CMCC	Sony_Ericsson
BABEL_BP_101_38956_20111025_175018_outLine.sph	38956	20111025	175018	38956	outLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	44	CMCC	Nokia
BABEL_BP_101_38956_20111025_175018_inLine.sph	38956	20111025	175018	38956	inLine	Central_Guangdong	M	CAR_KIT	40	CMCC	Philips
BABEL_BP_101_54787_20111027_003335_inLine.sph	54787	20111027	003335	54787	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	38	CMCC	Sharp
BABEL_BP_101_54787_20111027_003335_outLine.sph	54787	20111027	003335	54787	outLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	35	CMCC	Samsung
BABEL_BP_101_48511_20111026_133629_outLine.sph	48511	20111026	133629	48511	outLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	21	CMCC	Nokia
BABEL_BP_101_48511_20111026_133629_inLine.sph	48511	20111026	133629	48511	inLine	Northern_Guangdong	F	STREET	20	CMCC	Nokia
BABEL_BP_101_66964_20111117_173710_outLine.sph	66964	20111117	173710	66964	outLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	40	China_Telecom	Huawei
BABEL_BP_101_66964_20111117_173710_inLine.sph	66964	20111117	173710	66964	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	43	CMCC	HTC
BABEL_BP_101_16406_20111103_000453_outLine.sph	16406	20111103	000453	16406	outLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	37	CMCC	Nokia
BABEL_BP_101_16406_20111103_000453_inLine.sph	16406	20111103	000453	16406	inLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_74317_20111115_154736_inLine.sph	74317	20111115	154736	74317	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	27	China_Telecom	Samsung
BABEL_BP_101_74317_20111115_154736_outLine.sph	74317	20111115	154736	74317	outLine	Northern_Pearl_River_Delta	M	VEHICLE	27	CMCC	LG
BABEL_BP_101_17093_20111124_155145_inLine.sph	17093	20111124	155145	17093	inLine	Southern_Pearl_River_Delta	M	VEHICLE	22	CMCC	Nokia
BABEL_BP_101_17093_20111124_155145_outLine.sph	17093	20111124	155145	17093	outLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	22	CMCC	Apple
BABEL_BP_101_93192_20111020_130226_outLine.sph	93192	20111020	130226	93192	outLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	47	CMCC	Hedy
BABEL_BP_101_93192_20111020_130226_inLine.sph	93192	20111020	130226	93192	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	46	China_Telecom	Panasonic
BABEL_BP_101_74404_20111020_190145_outLine.sph	74404	20111020	190145	74404	outLine	Guangxi_and_Western_Guangdong	F	STREET	27	CMCC	Sony_Ericsson
BABEL_BP_101_74404_20111020_190145_inLine.sph	74404	20111020	190145	74404	inLine	Guangxi_and_Western_Guangdong	F	STREET	24	CMCC	Nokia
BABEL_BP_101_46603_20111128_205449_inLine.sph	46603	20111128	205449	46603	inLine	Southern_Pearl_River_Delta	F	STREET	21	CMCC	Nokia
BABEL_BP_101_46603_20111128_205449_outLine.sph	46603	20111128	205449	46603	outLine	Southern_Pearl_River_Delta	F	STREET	19	CMCC	Nokia
BABEL_BP_101_49306_20111130_170120_inLine.sph	49306	20111130	170120	49306	inLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	34	China_Tietong	Telifeng
BABEL_BP_101_49306_20111130_170120_outLine.sph	49306	20111130	170120	49306	outLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	34	China_Telecom	Unknown
BABEL_BP_101_49689_20111125_174904_inLine.sph	49689	20111125	174904	49689	inLine	Northern_Pearl_River_Delta	M	PUBLIC_PLACE	31	CMCC	Samsung
