outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel	sampleCount	sampleRate
BABEL_OP1_203_14158_20130409_183108_inLine.sph	14158	20130409	183108	14158	inLine	VIENTIANE	M	CAR_KIT	22	LAOTEL	SAMSUNG	1392160	8000
BABEL_OP1_203_14158_20130409_181505_outLine.sph	14158	20130409	181505	14158	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	20	ETL	NOKIA	2526880	8000
BABEL_OP1_203_14228_20130405_154037_outLine.sph	14228	20130405	154037	14228	outLine	VIENTIANE	F	PUBLIC_PLACE	19	BEELINE	NOKIA	1614560	8000
BABEL_OP1_203_14228_20130405_154037_inLine.sph	14228	20130405	154037	14228	inLine	VIENTIANE	M	STREET	58	LAOTEL	NOKIA	1611360	8000
BABEL_OP1_203_14228_20130405_163836_outLine.sph	14228	20130405	163836	14228	outLine	VIENTIANE	F	PUBLIC_PLACE	19	BEELINE	NOKIA	3191200	8000
BABEL_OP1_203_14228_20130405_163836_inLine.sph	14228	20130405	163836	14228	inLine	VIENTIANE	M	STREET	58	LAOTEL	NOKIA	3192160	8000
BABEL_OP1_203_14440_20130509_205709_inLine.sph	14440	20130509	205709	14440	inLine	VIENTIANE	M	CAR_KIT	46	LAOTEL	SAMSUNG	4800160	8000
BABEL_OP1_203_14440_20130509_205709_outLine.sph	14440	20130509	205709	14440	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	45	LAOTEL	NOKIA	4801600	8000
BABEL_OP1_203_15042_20130727_173946_inLine.sph	15042	20130727	173946	15042	inLine	VIENTIANE	M	MICROPHONE	22	LAOTEL	NOKIA	33942912	48000
BABEL_OP1_203_15042_20130727_173946_outLine.sph	15042	20130727	173946	15042	outLine	VIENTIANE	M	PUBLIC_PLACE	22	UNITEL	SAMSUNG	4800960	8000
BABEL_OP1_203_16800_20130421_140442_outLine.sph	16800	20130421	140442	16800	outLine	VIENTIANE	F	PUBLIC_PLACE	22	ETL	NOKIA	4801760	8000
BABEL_OP1_203_16800_20130421_140442_inLine.sph	16800	20130421	140442	16800	inLine	VIENTIANE	F	HOME_OFFICE_LANDLINE	31	LAOTEL	UNKNOWN	4800160	8000
BABEL_OP1_203_17127_20130421_131732_inLine.sph	17127	20130421	131732	17127	inLine	VIENTIANE	M	CAR_KIT	18	LAOTEL	NOKIA	4238240	8000
BABEL_OP1_203_17127_20130421_131732_outLine.sph	17127	20130421	131732	17127	outLine	VIENTIANE	F	PUBLIC_PLACE	37	LAOTEL	SAMSUNG	4240640	8000
BABEL_OP1_203_17127_20130421_132248_outLine.sph	17127	20130421	132248	17127	outLine	VIENTIANE	F	PUBLIC_PLACE	37	LAOTEL	SAMSUNG	561280	8000
BABEL_OP1_203_17127_20130421_132248_inLine.sph	17127	20130421	132248	17127	inLine	VIENTIANE	M	CAR_KIT	18	LAOTEL	NOKIA	560160	8000
BABEL_OP1_203_17573_20130331_192906_inLine.sph	17573	20130331	192906	17573	inLine	VIENTIANE	F	PUBLIC_PLACE	26	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_17573_20130331_192906_outLine.sph	17573	20130331	192906	17573	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	28	ETL	NOKIA	4801280	8000
BABEL_OP1_203_17890_20130329_160302_outLine.sph	17890	20130329	160302	17890	outLine	VIENTIANE	F	PUBLIC_PLACE	41	LAOTEL	NOKIA	4800800	8000
BABEL_OP1_203_17890_20130329_160302_inLine.sph	17890	20130329	160302	17890	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	4796480	8000
BABEL_OP1_203_19621_20130330_192114_inLine.sph	19621	20130330	192114	19621	inLine	VIENTIANE	M	STREET	20	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_19621_20130330_192114_outLine.sph	19621	20130330	192114	19621	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	21	UNITEL	NOKIA	4801760	8000
BABEL_OP1_203_19663_20130322_163118_inLine.sph	19663	20130322	163118	19663	inLine	VIENTIANE	M	CAR_KIT	32	LAOTEL	SAMSUNG	4800160	8000
BABEL_OP1_203_19663_20130322_163118_outLine.sph	19663	20130322	163118	19663	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	31	LAOTEL	NOKIA	4801120	8000
BABEL_OP1_203_19672_20130401_204303_outLine.sph	19672	20130401	204303	19672	outLine	VIENTIANE	F	PUBLIC_PLACE	17	BEELINE	NOKIA	4801600	8000
BABEL_OP1_203_19672_20130401_204303_inLine.sph	19672	20130401	204303	19672	inLine	VIENTIANE	F	HOME_OFFICE_MOBILE	28	LAOTEL	NOKIA	4799360	8000
BABEL_OP1_203_21581_20130327_180143_inLine.sph	21581	20130327	180143	21581	inLine	VIENTIANE	M	PUBLIC_PLACE	27	LAOTEL	SAMSUNG	4800320	8000
BABEL_OP1_203_21581_20130327_180143_outLine.sph	21581	20130327	180143	21581	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	28	LAOTEL	NOKIA	4801280	8000
BABEL_OP1_203_22170_20130424_213413_inLine.sph	22170	20130424	213413	22170	inLine	VIENTIANE	M	CAR_KIT	47	LAOTEL	SAMSUNG	4800800	8000
BABEL_OP1_203_22170_20130424_213413_outLine.sph	22170	20130424	213413	22170	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	45	LAOTEL	NOKIA	4802240	8000
BABEL_OP1_203_22216_20130307_190055_outLine.sph	22216	20130307	190055	22216	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	19	BEELINE	NOKIA	4802400	8000
BABEL_OP1_203_22216_20130307_190055_inLine.sph	22216	20130307	190055	22216	inLine	VIENTIANE	M	HOME_OFFICE_MOBILE	19	LAOTEL	SONY	4800320	8000
BABEL_OP1_203_22466_20130218_191925_inLine.sph	22466	20130218	191925	22466	inLine	VIENTIANE	F	HOME_OFFICE_MOBILE	33	LAOTEL	NOKIA	4800320	8000
BABEL_OP1_203_22466_20130218_191925_outLine.sph	22466	20130218	191925	22466	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	24	UNKNOWN	UNKNOWN	4801280	8000
BABEL_OP1_203_23151_20130408_192838_inLine.sph	23151	20130408	192838	23151	inLine	VIENTIANE	F	HOME_OFFICE_MOBILE	47	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_23151_20130408_192838_outLine.sph	23151	20130408	192838	23151	outLine	VIENTIANE	F	PUBLIC_PLACE	35	LAOTEL	LG	4801440	8000
BABEL_OP1_203_23260_20130726_170748_outLine.sph	23260	20130726	170748	23260	outLine	VIENTIANE	M	PUBLIC_PLACE	47	LAOTEL	NOKIA	4801600	8000
BABEL_OP1_203_23260_20130726_170748_inLine.sph	23260	20130726	170748	23260	inLine	VIENTIANE	F	MICROPHONE	33	LAOTEL	NOKIA	29435264	48000
BABEL_OP1_203_23681_20130730_162132_outLine.sph	23681	20130730	162132	23681	outLine	VIENTIANE	M	PUBLIC_PLACE	46	LAOTEL	NOKIA	4801600	8000
BABEL_OP1_203_23681_20130730_162132_inLine.sph	23681	20130730	162132	23681	inLine	VIENTIANE	F	MICROPHONE	39	LAOTEL	NOKIA	30791040	48000
BABEL_OP1_203_23995_20130731_195202_inLine.sph	23995	20130731	195202	23995	inLine	VIENTIANE	F	MICROPHONE	31	LAOTEL	NOKIA	30591872	48000
BABEL_OP1_203_23995_20130731_195202_outLine.sph	23995	20130731	195202	23995	outLine	VIENTIANE	M	PUBLIC_PLACE	32	LAOTEL	NOKIA	4800800	8000
BABEL_OP1_203_25012_20130814_141020_inLine.sph	25012	20130814	141020	25012	inLine	VIENTIANE	M	MICROPHONE	34	LAOTEL	NOKIA	31242112	48000
BABEL_OP1_203_25012_20130814_141020_outLine.sph	25012	20130814	141020	25012	outLine	VIENTIANE	F	PUBLIC_PLACE	35	LAOTEL	I-MOBILE	4801920	8000
BABEL_OP1_203_26206_20130328_193450_inLine.sph	26206	20130328	193450	26206	inLine	VIENTIANE	F	CAR_KIT	47	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_26206_20130328_193450_outLine.sph	26206	20130328	193450	26206	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	47	LAOTEL	LG	4801440	8000
BABEL_OP1_203_29208_20130320_141202_outLine.sph	29208	20130320	141202	29208	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	28	LAOTEL	NOKIA	4800320	8000
BABEL_OP1_203_29208_20130320_141202_inLine.sph	29208	20130320	141202	29208	inLine	VIENTIANE	F	STREET	47	LAOTEL	NOKIA	4790720	8000
BABEL_OP1_203_29765_20130426_185032_inLine.sph	29765	20130426	185032	29765	inLine	VIENTIANE	F	CAR_KIT	47	LAOTEL	SAMSUNG	4800160	8000
BABEL_OP1_203_29765_20130426_185032_outLine.sph	29765	20130426	185032	29765	outLine	VIENTIANE	F	PUBLIC_PLACE	20	BEELINE	APPLE	4801440	8000
BABEL_OP1_203_31484_20130404_184608_outLine.sph	31484	20130404	184608	31484	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	25	BEELINE	NOKIA	4802400	8000
BABEL_OP1_203_31484_20130404_184608_inLine.sph	31484	20130404	184608	31484	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	SAMSUNG	4800320	8000
BABEL_OP1_203_32861_20130424_133938_inLine.sph	32861	20130424	133938	32861	inLine	VIENTIANE	F	VEHICLE	32	LAOTEL	SAMSUNG	4800800	8000
BABEL_OP1_203_32861_20130424_133938_outLine.sph	32861	20130424	133938	32861	outLine	VIENTIANE	F	VEHICLE	30	ETL	NOKIA	4801600	8000
BABEL_OP1_203_32959_20130406_145730_outLine.sph	32959	20130406	145730	32959	outLine	VIENTIANE	F	PUBLIC_PLACE	35	UNITEL	NOKIA	4797440	8000
BABEL_OP1_203_32959_20130406_145730_inLine.sph	32959	20130406	145730	32959	inLine	VIENTIANE	M	PUBLIC_PLACE	34	LAOTEL	NOKIA	4800000	8000
BABEL_OP1_203_37499_20130512_203148_inLine.sph	37499	20130512	203148	37499	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	46	LAOTEL	UNKNOWN	4800160	8000
BABEL_OP1_203_37499_20130512_203148_outLine.sph	37499	20130512	203148	37499	outLine	VIENTIANE	F	PUBLIC_PLACE	40	LAOTEL	NOKIA	4801440	8000
BABEL_OP1_203_39744_20130307_140614_inLine.sph	39744	20130307	140614	39744	inLine	VIENTIANE	M	STREET	21	LAOTEL	SAMSUNG	4800320	8000
BABEL_OP1_203_39744_20130307_140614_outLine.sph	39744	20130307	140614	39744	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	20	BEELINE	LG	4801600	8000
BABEL_OP1_203_41400_20130728_194416_inLine.sph	41400	20130728	194416	41400	inLine	VIENTIANE	M	MICROPHONE	54	LAOTEL	NOKIA	31377792	48000
BABEL_OP1_203_41400_20130728_194416_outLine.sph	41400	20130728	194416	41400	outLine	VIENTIANE	M	PUBLIC_PLACE	37	LAOTEL	NOKIA	4801760	8000
BABEL_OP1_203_41920_20130310_185621_inLine.sph	41920	20130310	185621	41920	inLine	VIENTIANE	M	PUBLIC_PLACE	35	LAOTEL	SONY	4800160	8000
BABEL_OP1_203_41920_20130310_185621_outLine.sph	41920	20130310	185621	41920	outLine	VIENTIANE	F	PUBLIC_PLACE	30	BEELINE	NOKIA	4801280	8000
BABEL_OP1_203_48789_20130324_180810_inLine.sph	48789	20130324	180810	48789	inLine	VIENTIANE	M	STREET	55	LAOTEL	SAMSUNG	4800320	8000
BABEL_OP1_203_48789_20130324_180810_outLine.sph	48789	20130324	180810	48789	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	57	UNITEL	NOKIA	4800960	8000
BABEL_OP1_203_50565_20130307_164552_outLine.sph	50565	20130307	164552	50565	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	30	ETL	NOKIA	4801600	8000
BABEL_OP1_203_50565_20130307_164552_inLine.sph	50565	20130307	164552	50565	inLine	VIENTIANE	F	HOME_OFFICE_MOBILE	28	LAOTEL	NOKIA	4800320	8000
BABEL_OP1_203_52025_20130306_143713_outLine.sph	52025	20130306	143713	52025	outLine	VIENTIANE	F	STREET	30	BEELINE	NOKIA	4802880	8000
BABEL_OP1_203_52025_20130306_143713_inLine.sph	52025	20130306	143713	52025	inLine	VIENTIANE	F	STREET	30	LAOTEL	SAMSUNG	4800320	8000
BABEL_OP1_203_52725_20130410_214000_inLine.sph	52725	20130410	214000	52725	inLine	VIENTIANE	F	HOME_OFFICE_LANDLINE	35	LAOTEL	UNKNOWN	4800320	8000
BABEL_OP1_203_52725_20130410_214000_outLine.sph	52725	20130410	214000	52725	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	30	LAOTEL	I-MOBILE	4801600	8000
BABEL_OP1_203_52932_20130314_203215_outLine.sph	52932	20130314	203215	52932	outLine	VIENTIANE	F	STREET	53	LAOTEL	NOKIA	4798400	8000
BABEL_OP1_203_52932_20130314_203215_inLine.sph	52932	20130314	203215	52932	inLine	VIENTIANE	F	STREET	53	LAOTEL	SAMSUNG	4800320	8000
BABEL_OP1_203_56090_20130304_141755_outLine.sph	56090	20130304	141755	56090	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	18	LAOTEL	UNKNOWN	4801440	8000
BABEL_OP1_203_56090_20130304_141755_inLine.sph	56090	20130304	141755	56090	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	17	LAOTEL	UNKNOWN	4800320	8000
BABEL_OP1_203_56429_20130313_200952_outLine.sph	56429	20130313	200952	56429	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	30	BEELINE	NOKIA	4801280	8000
BABEL_OP1_203_56429_20130313_200952_inLine.sph	56429	20130313	200952	56429	inLine	VIENTIANE	F	HOME_OFFICE_MOBILE	54	LAOTEL	SAMSUNG	4800160	8000
BABEL_OP1_203_56743_20130319_152822_outLine.sph	56743	20130319	152822	56743	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	40	LAOTEL	NOKIA	4800800	8000
BABEL_OP1_203_56743_20130319_152822_inLine.sph	56743	20130319	152822	56743	inLine	VIENTIANE	M	PUBLIC_PLACE	42	LAOTEL	SONY	4798400	8000
BABEL_OP1_203_57609_20130330_155903_inLine.sph	57609	20130330	155903	57609	inLine	VIENTIANE	M	HOME_OFFICE_MOBILE	43	LAOTEL	SAMSUNG	4800320	8000
BABEL_OP1_203_57609_20130330_155903_outLine.sph	57609	20130330	155903	57609	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	17	LAOTEL	NOKIA	4801440	8000
BABEL_OP1_203_58717_20130505_152817_inLine.sph	58717	20130505	152817	58717	inLine	VIENTIANE	F	VEHICLE	47	LAOTEL	SAMSUNG	4800160	8000
BABEL_OP1_203_58717_20130505_152817_outLine.sph	58717	20130505	152817	58717	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	47	LAOTEL	NOKIA	4801600	8000
BABEL_OP1_203_58734_20130309_204100_inLine.sph	58734	20130309	204100	58734	inLine	VIENTIANE	M	VEHICLE	23	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_60538_20130311_163456_inLine.sph	60538	20130311	163456	60538	inLine	VIENTIANE	M	HOME_OFFICE_MOBILE	32	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_60538_20130311_163456_outLine.sph	60538	20130311	163456	60538	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	26	UNITEL	NOKIA	4801920	8000
BABEL_OP1_203_60836_20130314_211014_outLine.sph	60836	20130314	211014	60836	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	17	BEELINE	NOKIA	4800480	8000
BABEL_OP1_203_60836_20130314_211014_inLine.sph	60836	20130314	211014	60836	inLine	VIENTIANE	F	CAR_KIT	18	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_61963_20130718_155107_inLine.sph	61963	20130718	155107	61963	inLine	VIENTIANE	M	MICROPHONE	18	LAOTEL	NOKIA	30696832	48000
BABEL_OP1_203_61963_20130718_155107_outLine.sph	61963	20130718	155107	61963	outLine	VIENTIANE	M	PUBLIC_PLACE	19	BEELINE	APPLE	4801920	8000
BABEL_OP1_203_62155_20130426_173905_inLine.sph	62155	20130426	173905	62155	inLine	VIENTIANE	F	HOME_OFFICE_LANDLINE	47	LAOTEL	UNKNOWN	4800160	8000
BABEL_OP1_203_62155_20130426_173905_outLine.sph	62155	20130426	173905	62155	outLine	VIENTIANE	M	PUBLIC_PLACE	48	UNITEL	NOKIA	4803680	8000
BABEL_OP1_203_65252_20130731_170815_inLine.sph	65252	20130731	170815	65252	inLine	VIENTIANE	F	MICROPHONE	43	LAOTEL	NOKIA	31171968	48000
BABEL_OP1_203_65252_20130731_170815_outLine.sph	65252	20130731	170815	65252	outLine	VIENTIANE	M	PUBLIC_PLACE	55	BEELINE	NOKIA	4801120	8000
BABEL_OP1_203_66026_20130331_154806_outLine.sph	66026	20130331	154806	66026	outLine	VIENTIANE	F	PUBLIC_PLACE	32	LAOTEL	NOKIA	4801920	8000
BABEL_OP1_203_66026_20130331_154806_inLine.sph	66026	20130331	154806	66026	inLine	VIENTIANE	M	PUBLIC_PLACE	43	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_67842_20130313_142229_inLine.sph	67842	20130313	142229	67842	inLine	VIENTIANE	F	PUBLIC_PLACE	48	LAOTEL	SONY	4800320	8000
BABEL_OP1_203_67842_20130313_142229_outLine.sph	67842	20130313	142229	67842	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	48	LAOTEL	NOKIA	4800320	8000
BABEL_OP1_203_72654_20130323_163248_outLine.sph	72654	20130323	163248	72654	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	40	ETL	SAMSUNG	4802560	8000
BABEL_OP1_203_72654_20130323_163248_inLine.sph	72654	20130323	163248	72654	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	46	LAOTEL	UNKNOWN	4799680	8000
BABEL_OP1_203_72733_20130731_235502_inLine.sph	72733	20130731	235502	72733	inLine	VIENTIANE	F	MICROPHONE	36	LAOTEL	NOKIA	31372160	48000
BABEL_OP1_203_72733_20130731_235502_outLine.sph	72733	20130731	235502	72733	outLine	VIENTIANE	M	PUBLIC_PLACE	46	LAOTEL	NOKIA	4801280	8000
BABEL_OP1_203_79190_20130714_135011_outLine.sph	79190	20130714	135011	79190	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	18	BEELINE	NOKIA	4801440	8000
BABEL_OP1_203_79190_20130714_135011_inLine.sph	79190	20130714	135011	79190	inLine	VIENTIANE	M	MICROPHONE	18	LAOTEL	NOKIA	31465856	48000
BABEL_OP1_203_84370_20130506_190748_outLine.sph	84370	20130506	190748	84370	outLine	VIENTIANE	M	PUBLIC_PLACE	44	LAOTEL	NOKIA	4801120	8000
BABEL_OP1_203_84370_20130506_190748_inLine.sph	84370	20130506	190748	84370	inLine	VIENTIANE	M	VEHICLE	47	LAOTEL	NOKIA	4799840	8000
BABEL_OP1_203_88601_20130323_155050_outLine.sph	88601	20130323	155050	88601	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	22	BEELINE	SAMSUNG	4803200	8000
BABEL_OP1_203_88601_20130323_155050_inLine.sph	88601	20130323	155050	88601	inLine	VIENTIANE	F	HOME_OFFICE_LANDLINE	46	LAOTEL	UNKNOWN	4800320	8000
BABEL_OP1_203_90417_20130507_172057_outLine.sph	90417	20130507	172057	90417	outLine	VIENTIANE	M	PUBLIC_PLACE	38	UNITEL	NOKIA	4801760	8000
BABEL_OP1_203_90417_20130507_172057_inLine.sph	90417	20130507	172057	90417	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	47	LAOTEL	UNKNOWN	4800160	8000
BABEL_OP1_203_93475_20130312_144135_outLine.sph	93475	20130312	144135	93475	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	36	LAOTEL	UNKNOWN	4557280	8000
BABEL_OP1_203_93475_20130312_144135_inLine.sph	93475	20130312	144135	93475	inLine	VIENTIANE	M	STREET	36	LAOTEL	NOKIA	4555040	8000
BABEL_OP1_203_95467_20130506_155929_outLine.sph	95467	20130506	155929	95467	outLine	VIENTIANE	M	PUBLIC_PLACE	26	LAOTEL	SAMSUNG	4801440	8000
BABEL_OP1_203_95467_20130506_155929_inLine.sph	95467	20130506	155929	95467	inLine	VIENTIANE	M	VEHICLE	46	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_96504_20130319_161923_inLine.sph	96504	20130319	161923	96504	inLine	VIENTIANE	F	CAR_KIT	16	LAOTEL	NOKIA	4798080	8000
BABEL_OP1_203_96504_20130319_161923_outLine.sph	96504	20130319	161923	96504	outLine	VIENTIANE	F	PUBLIC_PLACE	17	BEELINE	SAMSUNG	4801440	8000
BABEL_OP1_203_99732_20130406_175258_outLine.sph	99732	20130406	175258	99732	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	20	UNKNOWN	UNKNOWN	4801440	8000
BABEL_OP1_203_99732_20130406_175258_inLine.sph	99732	20130406	175258	99732	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	20	LAOTEL	UNKNOWN	4800160	8000
BABEL_OP1_203_10036_20130318_191401_outLine.sph	10036	20130318	191401	10036	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	32	LAOTEL	SAMSUNG	4796960	8000
BABEL_OP1_203_10036_20130318_191401_inLine.sph	10036	20130318	191401	10036	inLine	VIENTIANE	F	HOME_OFFICE_MOBILE	47	LAOTEL	NOKIA	4798560	8000
BABEL_OP1_203_10411_20130511_174439_inLine.sph	10411	20130511	174439	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	4800160	8000
BABEL_OP1_203_10411_20130511_174439_outLine.sph	10411	20130511	174439	10411	outLine	VIENTIANE	M	PUBLIC_PLACE	36	ETL	WELLCOM	4801440	8000
BABEL_OP1_203_10482_20130403_160013_outLine.sph	10482	20130403	160013	10482	outLine	VIENTIANE	M	PUBLIC_PLACE	54	ETL	NOKIA	4802080	8000
BABEL_OP1_203_10482_20130403_160013_inLine.sph	10482	20130403	160013	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	4800160	8000
BABEL_OP1_203_10524_20130425_183925_outLine.sph	10524	20130425	183925	10524	outLine	VIENTIANE	F	PUBLIC_PLACE	35	LAOTEL	NOKIA	1061600	8000
BABEL_OP1_203_10524_20130425_185048_outLine.sph	10524	20130425	185048	10524	outLine	VIENTIANE	F	PUBLIC_PLACE	35	LAOTEL	NOKIA	3737600	8000
BABEL_OP1_203_10524_20130425_183925_inLine.sph	10524	20130425	183925	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	1061600	8000
BABEL_OP1_203_10524_20130425_185048_inLine.sph	10524	20130425	185048	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	3736000	8000
BABEL_OP1_203_10901_20130321_180232_inLine.sph	10901	20130321	180232	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	4800160	8000
BABEL_OP1_203_10901_20130321_180232_outLine.sph	10901	20130321	180232	10901	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	16	BEELINE	NOKIA	4800640	8000
BABEL_OP1_203_10938_20130319_190809_inLine.sph	10938	20130319	190809	10938	inLine	VIENTIANE	M	STREET	46	LAOTEL	NOKIA	4787840	8000
BABEL_OP1_203_10938_20130319_190809_outLine.sph	10938	20130319	190809	10938	outLine	VIENTIANE	M	HOME_OFFICE_MOBILE	45	ETL	NOKIA	4788320	8000
BABEL_OP1_203_10966_20130319_135742_outLine.sph	10966	20130319	135742	10966	outLine	VIENTIANE	F	PUBLIC_PLACE	53	LAOTEL	NOKIA	4794880	8000
BABEL_OP1_203_10966_20130319_135742_inLine.sph	10966	20130319	135742	10966	inLine	VIENTIANE	M	PUBLIC_PLACE	52	LAOTEL	NOKIA	4786080	8000
BABEL_OP1_203_11352_20130426_170450_outLine.sph	11352	20130426	170450	11352	outLine	VIENTIANE	F	PUBLIC_PLACE	22	UNITEL	APPLE	4802080	8000
BABEL_OP1_203_11352_20130426_170450_inLine.sph	11352	20130426	170450	11352	inLine	VIENTIANE	F	HOME_OFFICE_LANDLINE	50	LAOTEL	UNKNOWN	4800000	8000
BABEL_OP1_203_11486_20130428_131348_outLine.sph	11486	20130428	131348	11486	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	40	ETL	NOKIA	4798560	8000
BABEL_OP1_203_11486_20130428_131348_inLine.sph	11486	20130428	131348	11486	inLine	VIENTIANE	F	CAR_KIT	48	LAOTEL	SAMSUNG	4800160	8000
BABEL_OP1_203_11663_20130402_202025_inLine.sph	11663	20130402	202025	11663	inLine	VIENTIANE	F	HOME_OFFICE_MOBILE	28	LAOTEL	UNKNOWN	4800320	8000
BABEL_OP1_203_11663_20130402_202025_outLine.sph	11663	20130402	202025	11663	outLine	VIENTIANE	F	HOME_OFFICE_MOBILE	19	UNKNOWN	UNKNOWN	4801120	8000
BABEL_OP1_203_11673_20130306_201125_inLine.sph	11673	20130306	201125	11673	inLine	VIENTIANE	M	STREET	23	LAOTEL	NOKIA	4800320	8000
BABEL_OP1_203_11673_20130306_201125_outLine.sph	11673	20130306	201125	11673	outLine	VIENTIANE	F	STREET	23	BEELINE	NOKIA	4801440	8000
