outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel	sampleCount	sampleRate
BABEL_OP1_103_62837_20120307_223844_inLine.sph	62837	20120307	223844	62837	inLine	KAMRUPA	F	HOME_OFFICE_LANDLINE	32	RELIANCE	CLASSIC	3192000	8000
BABEL_OP1_103_62837_20120307_225550_outLine.sph	62837	20120307	225550	62837	outLine	KAMRUPA	M	HOME_OFFICE_MOBILE	35	AIRTEL	SIGMATEL	1220800	8000
BABEL_OP1_103_62837_20120307_225550_inLine.sph	62837	20120307	225550	62837	inLine	KAMRUPA	F	HOME_OFFICE_LANDLINE	32	RELIANCE	CLASSIC	1218880	8000
BABEL_OP1_103_41417_20120122_224848_inLine.sph	41417	20120122	224848	41417	inLine	KAMRUPA	F	STREET	25	VODAFONE	SAMSUNG	4789600	8000
BABEL_OP1_103_41417_20120122_224848_outLine.sph	41417	20120122	224848	41417	outLine	KAMRUPA	F	STREET	44	AIRTEL	NOKIA	4796160	8000
BABEL_OP1_103_81773_20120101_024120_outLine.sph	81773	20120101	024120	81773	outLine	RADHA	M	STREET	17	BSNL	NOKIA	4799520	8000
BABEL_OP1_103_81773_20120101_024120_inLine.sph	81773	20120101	024120	81773	inLine	RADHA	M	HOME_OFFICE_MOBILE	16	DOCOMO	NOKIA	4798880	8000
BABEL_OP1_103_81318_20120104_020938_inLine.sph	81318	20120104	020938	81318	inLine	RADHA	M	STREET	27	BSNL	MOTOROLA	4792160	8000
BABEL_OP1_103_81318_20120104_020938_outLine.sph	81318	20120104	020938	81318	outLine	RADHA	M	STREET	24	VODAFONE	SAMSUNG	4792320	8000
BABEL_OP1_103_63220_20120514_232049_outLine.sph	63220	20120514	232049	63220	outLine	RADHA	F	PUBLIC_PLACE	55	BSNL	NOKIA	4789920	8000
BABEL_OP1_103_63220_20120514_232049_inLine.sph	63220	20120514	232049	63220	inLine	RADHA	F	HOME_OFFICE_MOBILE	27	MTS	ZTE	4788320	8000
BABEL_OP1_103_64297_20120514_162741_inLine.sph	64297	20120514	162741	64297	inLine	VARENDRA	M	HOME_OFFICE_MOBILE	20	MTS	ZTE	4796640	8000
BABEL_OP1_103_64297_20120514_162741_outLine.sph	64297	20120514	162741	64297	outLine	VARENDRA	M	STREET	25	SMART	NOKIA	4791840	8000
BABEL_OP1_103_44799_20120131_222925_inLine.sph	44799	20120131	222925	44799	inLine	KAMRUPA	M	STREET	19	SMART	NOKIA	4798560	8000
BABEL_OP1_103_44799_20120131_222925_outLine.sph	44799	20120131	222925	44799	outLine	KAMRUPA	M	HOME_OFFICE_MOBILE	18	UNINOR	NOKIA	4803040	8000
BABEL_OP1_103_69894_20120307_152955_outLine.sph	69894	20120307	152955	69894	outLine	VARENDRA	F	STREET	45	VODAFONE	LG	4800800	8000
BABEL_OP1_103_69894_20120307_152955_inLine.sph	69894	20120307	152955	69894	inLine	VARENDRA	M	HOME_OFFICE_LANDLINE	58	BSNL	BEETEL	4800320	8000
BABEL_OP1_103_50583_20120114_233345_inLine.sph	50583	20120114	233345	50583	inLine	RADHA	M	VEHICLE	37	VODAFONE	NOKIA	4794080	8000
BABEL_OP1_103_50583_20120114_233345_outLine.sph	50583	20120114	233345	50583	outLine	RADHA	M	PUBLIC_PLACE	40	AIRCEL	NOKIA	4796640	8000
BABEL_OP1_103_17081_20120608_004038_outLine.sph	17081	20120608	004038	17081	outLine	VARENDRA	F	VEHICLE	22	RELIANCE	SAMSUNG	4799360	8000
BABEL_OP1_103_17081_20120608_004038_inLine.sph	17081	20120608	004038	17081	inLine	VARENDRA	F	CAR_KIT	46	VODAFONE	NOKIA	4797280	8000
BABEL_OP1_103_31084_20120729_201226_outLine.sph	31084	20120729	201226	31084	outLine	KAMRUPA	M	HOME_OFFICE_MOBILE	35	TATA_INDICOM	MOTOROLA	4799200	8000
BABEL_OP1_103_31084_20120729_201226_inLine.sph	31084	20120729	201226	31084	inLine	KAMRUPA	F	HOME_OFFICE_LANDLINE	46	RELIANCE	CLASSIC	4797920	8000
BABEL_OP1_103_91202_20111229_185342_outLine.sph	91202	20111229	185342	91202	outLine	RADHA	F	HOME_OFFICE_MOBILE	38	RELIANCE	NOKIA	4800320	8000
BABEL_OP1_103_91202_20111229_185342_inLine.sph	91202	20111229	185342	91202	inLine	RADHA	F	PUBLIC_PLACE	40	AIRTEL	NOKIA	4795360	8000
BABEL_OP1_103_42929_20120118_212321_inLine.sph	42929	20120118	212321	42929	inLine	KAMRUPA	F	HOME_OFFICE_MOBILE	19	IDEA	NOKIA	2152160	8000
BABEL_OP1_103_42929_20120118_212321_outLine.sph	42929	20120118	212321	42929	outLine	KAMRUPA	M	HOME_OFFICE_MOBILE	21	UNINOR	NOKIA	2153280	8000
BABEL_OP1_103_42929_20120118_211148_outLine.sph	42929	20120118	211148	42929	outLine	KAMRUPA	M	HOME_OFFICE_MOBILE	21	UNINOR	NOKIA	2647200	8000
BABEL_OP1_103_42929_20120118_211148_inLine.sph	42929	20120118	211148	42929	inLine	KAMRUPA	F	HOME_OFFICE_MOBILE	19	IDEA	NOKIA	2646400	8000
BABEL_OP1_103_48834_20111227_010514_outLine.sph	48834	20111227	010514	48834	outLine	RADHA	M	PUBLIC_PLACE	35	AIRCEL	NOKIA	4795680	8000
BABEL_OP1_103_48834_20111227_010514_inLine.sph	48834	20111227	010514	48834	inLine	RADHA	F	HOME_OFFICE_MOBILE	31	IDEA	NOKIA	4791840	8000
BABEL_OP1_103_77082_20120203_232638_inLine.sph	77082	20120203	232638	77082	inLine	RADHA	M	VEHICLE	30	VODAFONE	SAMSUNG	4792000	8000
BABEL_OP1_103_77082_20120203_232638_outLine.sph	77082	20120203	232638	77082	outLine	RADHA	F	STREET	32	SMART	SAMSUNG	4799680	8000
BABEL_OP1_103_24810_20120114_225518_inLine.sph	24810	20120114	225518	24810	inLine	VARENDRA	M	HOME_OFFICE_MOBILE	31	VODAFONE	MICROMAX	4798880	8000
BABEL_OP1_103_24810_20120114_225518_outLine.sph	24810	20120114	225518	24810	outLine	VARENDRA	M	STREET	32	UNINOR	NOKIA	4795840	8000
BABEL_OP1_103_63444_20120316_030633_inLine.sph	63444	20120316	030633	63444	inLine	VARENDRA	M	HOME_OFFICE_LANDLINE	28	RELIANCE	CLASSIC	4800000	8000
BABEL_OP1_103_67484_20120306_212801_outLine.sph	67484	20120306	212801	67484	outLine	VARENDRA	F	HOME_OFFICE_MOBILE	35	VODAFONE	SAMSUNG	4799680	8000
BABEL_OP1_103_67484_20120306_212801_inLine.sph	67484	20120306	212801	67484	inLine	VARENDRA	F	HOME_OFFICE_LANDLINE	45	UNKNOWN	UNKNOWN	4800000	8000
BABEL_OP1_103_24235_20120205_171351_inLine.sph	24235	20120205	171351	24235	inLine	KAMRUPA	F	CAR_KIT	49	VODAFONE	NOKIA	4792960	8000
BABEL_OP1_103_24235_20120205_171351_outLine.sph	24235	20120205	171351	24235	outLine	KAMRUPA	F	HOME_OFFICE_MOBILE	35	BSNL	SAMSUNG	4798240	8000
BABEL_OP1_103_12843_20120117_224043_inLine.sph	12843	20120117	224043	12843	inLine	RADHA	F	STREET	31	VODAFONE	SAMSUNG	4797920	8000
BABEL_OP1_103_12843_20120117_224043_outLine.sph	12843	20120117	224043	12843	outLine	RADHA	F	STREET	31	VODAFONE	SAMSUNG	4797440	8000
BABEL_OP1_103_60806_20120117_233630_inLine.sph	60806	20120117	233630	60806	inLine	RADHA	F	STREET	31	VODAFONE	SAMSUNG	4795200	8000
BABEL_OP1_103_60806_20120117_233630_outLine.sph	60806	20120117	233630	60806	outLine	RADHA	F	STREET	17	VODAFONE	SAMSUNG	4799840	8000
BABEL_OP1_103_48259_20120116_022438_inLine.sph	48259	20120116	022438	48259	inLine	VARENDRA	M	HOME_OFFICE_MOBILE	22	SMART	VIVA	4792480	8000
BABEL_OP1_103_48259_20120116_022438_outLine.sph	48259	20120116	022438	48259	outLine	VARENDRA	F	HOME_OFFICE_MOBILE	50	AIRCEL	SAMSUNG	4792160	8000
BABEL_OP1_103_70762_20111230_015835_outLine.sph	70762	20111230	015835	70762	outLine	RADHA	M	HOME_OFFICE_MOBILE	23	UNINOR	NOKIA	4800640	8000
BABEL_OP1_103_70762_20111230_015835_inLine.sph	70762	20111230	015835	70762	inLine	RADHA	F	HOME_OFFICE_MOBILE	19	UNINOR	SAMSUNG	4800160	8000
BABEL_OP1_103_19885_20120517_200533_outLine.sph	19885	20120517	200533	19885	outLine	VARENDRA	F	HOME_OFFICE_MOBILE	18	DOCOMO	NOKIA	4801600	8000
BABEL_OP1_103_19885_20120517_200533_inLine.sph	19885	20120517	200533	19885	inLine	VARENDRA	F	PUBLIC_PLACE	17	IDEA	NOKIA	4799040	8000
BABEL_OP1_103_33551_20120122_194434_inLine.sph	33551	20120122	194434	33551	inLine	KAMRUPA	F	PUBLIC_PLACE	18	VODAFONE	NOKIA	4796960	8000
BABEL_OP1_103_33551_20120122_194434_outLine.sph	33551	20120122	194434	33551	outLine	KAMRUPA	F	HOME_OFFICE_MOBILE	28	VODAFONE	NOKIA	4798560	8000
BABEL_OP1_103_30243_20120115_005252_outLine.sph	30243	20120115	005252	30243	outLine	VARENDRA	M	HOME_OFFICE_MOBILE	26	VODAFONE	NOKIA	4801120	8000
BABEL_OP1_103_30243_20120115_005252_inLine.sph	30243	20120115	005252	30243	inLine	VARENDRA	M	HOME_OFFICE_MOBILE	25	VODAFONE	NOKIA	4799680	8000
BABEL_OP1_103_47151_20111229_233253_outLine.sph	47151	20111229	233253	47151	outLine	RADHA	F	PUBLIC_PLACE	48	VODAFONE	SAMSUNG	4801120	8000
BABEL_OP1_103_47151_20111229_233253_inLine.sph	47151	20111229	233253	47151	inLine	RADHA	F	PUBLIC_PLACE	31	AIRTEL	NOKIA	4797760	8000
BABEL_OP1_103_43442_20120120_033602_outLine.sph	43442	20120120	033602	43442	outLine	VARENDRA	M	STREET	47	AIRTEL	SAMSUNG	4802400	8000
BABEL_OP1_103_43442_20120120_033602_inLine.sph	43442	20120120	033602	43442	inLine	VARENDRA	M	HOME_OFFICE_MOBILE	46	DOCOMO	MOTOROLA	4796800	8000
BABEL_OP1_103_40889_20120206_221100_outLine.sph	40889	20120206	221100	40889	outLine	KAMRUPA	F	HOME_OFFICE_MOBILE	50	SMART	NOKIA	4798080	8000
BABEL_OP1_103_40889_20120206_221100_inLine.sph	40889	20120206	221100	40889	inLine	KAMRUPA	F	CAR_KIT	17	VODAFONE	NOKIA	4798560	8000
BABEL_OP1_103_69990_20120305_153850_inLine.sph	69990	20120305	153850	69990	inLine	RADHA	F	HOME_OFFICE_MOBILE	32	AIRTEL	PANASONIC	4800000	8000
BABEL_OP1_103_69990_20120305_153850_outLine.sph	69990	20120305	153850	69990	outLine	RADHA	M	HOME_OFFICE_MOBILE	38	AIRTEL	PANASONIC	4798720	8000
BABEL_OP1_103_19118_20120206_194310_inLine.sph	19118	20120206	194310	19118	inLine	RADHA	M	STREET	34	VODAFONE	UNKNOWN	4795680	8000
BABEL_OP1_103_19118_20120206_194310_outLine.sph	19118	20120206	194310	19118	outLine	RADHA	M	STREET	26	VODAFONE	UNKNOWN	4793600	8000
BABEL_OP1_103_20481_20120118_004556_outLine.sph	20481	20120118	004556	20481	outLine	RADHA	F	STREET	37	VODAFONE	NOKIA	4801280	8000
BABEL_OP1_103_20481_20120118_004556_inLine.sph	20481	20120118	004556	20481	inLine	RADHA	M	VEHICLE	32	VODAFONE	NOKIA	4792800	8000
BABEL_OP1_103_55166_20120119_180058_inLine.sph	55166	20120119	180058	55166	inLine	KAMRUPA	M	STREET	27	IDEA	NOKIA	4797920	8000
BABEL_OP1_103_55166_20120119_180058_outLine.sph	55166	20120119	180058	55166	outLine	KAMRUPA	M	STREET	30	DOCOMO	SONY_ERICSSON	4799040	8000
BABEL_OP1_103_14583_20120515_192730_outLine.sph	14583	20120515	192730	14583	outLine	RADHA	F	PUBLIC_PLACE	18	SMART	NOKIA	4797920	8000
