outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel	sampleCount	sampleRate
BABEL_OP1_201_35583_20130429_033957_inLine.sph	35583	20130429	033957	35583	inLine	NORTHERN	F	VEHICLE	32	DIGICEL	BLACKBERRY	4799840	8000
BABEL_OP1_201_35583_20130429_033957_outLine.sph	35583	20130429	033957	35583	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	29	DIGICEL	UNKNOWN	4801440	8000
BABEL_OP1_201_41400_20130430_094739_inLine.sph	41400	20130430	094739	41400	inLine	SOUTHERN	M	HOME_OFFICE_MOBILE	47	DIGICEL	NOKIA	4799840	8000
BABEL_OP1_201_41400_20130430_094739_outLine.sph	41400	20130430	094739	41400	outLine	SOUTHERN	F	HOME_OFFICE_MOBILE	30	DIGICEL	SAMSUNG	4801760	8000
BABEL_OP1_201_41609_20130404_034518_inLine.sph	41609	20130404	034518	41609	inLine	WESTERN	F	VEHICLE	52	DIGICEL	CORAL	4799680	8000
BABEL_OP1_201_41609_20130404_034518_outLine.sph	41609	20130404	034518	41609	outLine	WESTERN	F	HOME_OFFICE_MOBILE	32	DIGICEL	UNKNOWN	4801920	8000
BABEL_OP1_201_45843_20130227_092425_inLine.sph	45843	20130227	092425	45843	inLine	WESTERN	M	HOME_OFFICE_MOBILE	28	DIGICEL	NOKIA	2026400	8000
BABEL_OP1_201_45843_20130227_092425_outLine.sph	45843	20130227	092425	45843	outLine	WESTERN	M	HOME_OFFICE_MOBILE	39	DIGICEL	UNKNOWN	2026560	8000
BABEL_OP1_201_45843_20130227_095551_inLine.sph	45843	20130227	095551	45843	inLine	WESTERN	M	HOME_OFFICE_MOBILE	28	DIGICEL	NOKIA	2775840	8000
BABEL_OP1_201_45843_20130227_095551_outLine.sph	45843	20130227	095551	45843	outLine	WESTERN	M	HOME_OFFICE_MOBILE	39	DIGICEL	UNKNOWN	2778080	8000
BABEL_OP1_201_46315_20130302_045420_inLine.sph	46315	20130302	045420	46315	inLine	WESTERN	M	PUBLIC_PLACE	31	DIGICEL	SAMSUNG	4799680	8000
BABEL_OP1_201_46315_20130302_045420_outLine.sph	46315	20130302	045420	46315	outLine	WESTERN	F	HOME_OFFICE_MOBILE	26	DIGICEL	NATCOM	4801920	8000
BABEL_OP1_201_47877_20130429_092603_inLine.sph	47877	20130429	092603	47877	inLine	NORTHERN	F	HOME_OFFICE_MOBILE	46	DIGICEL	NOKIA	4799680	8000
BABEL_OP1_201_47877_20130429_092603_outLine.sph	47877	20130429	092603	47877	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	25	UNKNOWN	UNKNOWN	4801760	8000
BABEL_OP1_201_49197_20130529_061436_inLine.sph	49197	20130529	061436	49197	inLine	NORTHERN	F	CAR_KIT	46	DIGICEL	BLU	4800320	8000
BABEL_OP1_201_49197_20130529_061436_outLine.sph	49197	20130529	061436	49197	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	47	DIGICEL	UNKNOWN	4801440	8000
BABEL_OP1_201_49287_20130227_083257_inLine.sph	49287	20130227	083257	49287	inLine	WESTERN	F	HOME_OFFICE_MOBILE	33	DIGICEL	BLACKBERRY	4799680	8000
BABEL_OP1_201_49287_20130227_083257_outLine.sph	49287	20130227	083257	49287	outLine	WESTERN	F	HOME_OFFICE_MOBILE	72	DIGICEL	UNKNOWN	4801120	8000
BABEL_OP1_201_51858_20130224_055705_inLine.sph	51858	20130224	055705	51858	inLine	NORTHERN	M	PUBLIC_PLACE	25	DIGICEL	CORAL	4799840	8000
BABEL_OP1_201_51858_20130224_055705_outLine.sph	51858	20130224	055705	51858	outLine	NORTHERN	M	STREET	27	UNKNOWN	UNKNOWN	4801920	8000
BABEL_OP1_201_52025_20130226_082606_inLine.sph	52025	20130226	082606	52025	inLine	SOUTHERN	M	PUBLIC_PLACE	30	DIGICEL	UNKNOWN	4799680	8000
BABEL_OP1_201_52025_20130226_082606_outLine.sph	52025	20130226	082606	52025	outLine	SOUTHERN	M	HOME_OFFICE_MOBILE	25	DIGICEL	UNKNOWN	4801600	8000
BABEL_OP1_201_52694_20130518_050051_inLine.sph	52694	20130518	050051	52694	inLine	WESTERN	F	MICROPHONE	22	DIGICEL	NOKIA	29804928	48000
BABEL_OP1_201_52694_20130518_050051_outLine.sph	52694	20130518	050051	52694	outLine	WESTERN	M	HOME_OFFICE_MOBILE	24	DIGICEL	UNKNOWN	4801280	8000
BABEL_OP1_201_54162_20130508_044116_inLine.sph	54162	20130508	044116	54162	inLine	SOUTHERN	M	MICROPHONE	17	DIGICEL	NOKIA	30523776	48000
BABEL_OP1_201_54162_20130508_044116_outLine.sph	54162	20130508	044116	54162	outLine	SOUTHERN	M	PUBLIC_PLACE	27	DIGICEL	BLU	4801280	8000
BABEL_OP1_201_59898_20130223_041449_inLine.sph	59898	20130223	041449	59898	inLine	NORTHERN	M	PUBLIC_PLACE	33	DIGICEL	UNKNOWN	4798080	8000
BABEL_OP1_201_59898_20130223_041449_outLine.sph	59898	20130223	041449	59898	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	21	DIGICEL	UNKNOWN	4801600	8000
BABEL_OP1_201_61011_20130228_062832_inLine.sph	61011	20130228	062832	61011	inLine	WESTERN	M	HOME_OFFICE_MOBILE	45	DIGICEL	UNKNOWN	4799840	8000
BABEL_OP1_201_61011_20130228_062832_outLine.sph	61011	20130228	062832	61011	outLine	WESTERN	M	HOME_OFFICE_MOBILE	32	DIGICEL	UNKNOWN	4801280	8000
BABEL_OP1_201_61357_20130602_030259_inLine.sph	61357	20130602	030259	61357	inLine	NORTHERN	M	MICROPHONE	61	DIGICEL	NOKIA	30267776	48000
BABEL_OP1_201_61357_20130602_030259_outLine.sph	61357	20130602	030259	61357	outLine	WESTERN	F	HOME_OFFICE_MOBILE	30	DIGICEL	UNKNOWN	4804640	8000
BABEL_OP1_201_62456_20130521_040629_inLine.sph	62456	20130521	040629	62456	inLine	WESTERN	F	MICROPHONE	26	DIGICEL	NOKIA	30094720	48000
BABEL_OP1_201_62456_20130521_040629_outLine.sph	62456	20130521	040629	62456	outLine	WESTERN	M	HOME_OFFICE_MOBILE	37	DIGICEL	UNKNOWN	4801760	8000
BABEL_OP1_201_63757_20130531_014819_inLine.sph	63757	20130531	014819	63757	inLine	WESTERN	M	MICROPHONE	49	DIGICEL	NOKIA	30057344	48000
BABEL_OP1_201_63757_20130531_014819_outLine.sph	63757	20130531	014819	63757	outLine	WESTERN	F	HOME_OFFICE_MOBILE	25	DIGICEL	UNKNOWN	4801920	8000
BABEL_OP1_201_65252_20130503_025634_inLine.sph	65252	20130503	025634	65252	inLine	SOUTHERN	F	VEHICLE	31	DIGICEL	NATCOM	4799520	8000
BABEL_OP1_201_65252_20130503_025634_outLine.sph	65252	20130503	025634	65252	outLine	SOUTHERN	F	HOME_OFFICE_MOBILE	28	DIGICEL	UNKNOWN	4801600	8000
BABEL_OP1_201_65640_20130429_103434_inLine.sph	65640	20130429	103434	65640	inLine	NORTHERN	F	CAR_KIT	47	DIGICEL	SAMSUNG	4800000	8000
BABEL_OP1_201_65640_20130429_103434_outLine.sph	65640	20130429	103434	65640	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	52	DIGICEL	UNKNOWN	4802240	8000
BABEL_OP1_201_67085_20130503_043953_inLine.sph	67085	20130503	043953	67085	inLine	SOUTHERN	F	VEHICLE	32	DIGICEL	NATCOM	4698240	8000
BABEL_OP1_201_67085_20130503_043953_outLine.sph	67085	20130503	043953	67085	outLine	SOUTHERN	F	HOME_OFFICE_MOBILE	32	DIGICEL	ALCATEL	4700320	8000
BABEL_OP1_201_67842_20130528_081111_inLine.sph	67842	20130528	081111	67842	inLine	SOUTHERN	M	HOME_OFFICE_MOBILE	46	DIGICEL	CORAL	4800160	8000
BABEL_OP1_201_67842_20130528_081111_outLine.sph	67842	20130528	081111	67842	outLine	SOUTHERN	F	HOME_OFFICE_MOBILE	39	DIGICEL	UNKNOWN	4801600	8000
BABEL_OP1_201_70110_20130224_022802_inLine.sph	70110	20130224	022802	70110	inLine	WESTERN	M	PUBLIC_PLACE	25	DIGICEL	UNKNOWN	4799840	8000
BABEL_OP1_201_70110_20130224_022802_outLine.sph	70110	20130224	022802	70110	outLine	WESTERN	M	HOME_OFFICE_MOBILE	26	DIGICEL	UNKNOWN	4801120	8000
BABEL_OP1_201_70716_20130503_015538_inLine.sph	70716	20130503	015538	70716	inLine	SOUTHERN	F	VEHICLE	31	DIGICEL	ZTE	4799680	8000
BABEL_OP1_201_70716_20130503_015538_outLine.sph	70716	20130503	015538	70716	outLine	WESTERN	F	HOME_OFFICE_MOBILE	24	DIGICEL	UNKNOWN	4800960	8000
BABEL_OP1_201_70986_20130307_075426_inLine.sph	70986	20130307	075426	70986	inLine	WESTERN	M	HOME_OFFICE_MOBILE	21	NATCOM	TRU_MOBILE	4799680	8000
BABEL_OP1_201_70986_20130307_075426_outLine.sph	70986	20130307	075426	70986	outLine	WESTERN	F	HOME_OFFICE_MOBILE	23	UNKNOWN	UNKNOWN	4801440	8000
BABEL_OP1_201_71263_20130602_021725_inLine.sph	71263	20130602	021725	71263	inLine	WESTERN	M	MICROPHONE	44	DIGICEL	NOKIA	29882240	48000
BABEL_OP1_201_71263_20130602_021725_outLine.sph	71263	20130602	021725	71263	outLine	WESTERN	F	STREET	50	DIGICEL	UNKNOWN	4803360	8000
BABEL_OP1_201_72654_20130510_063658_inLine.sph	72654	20130510	063658	72654	inLine	WESTERN	M	MICROPHONE	23	DIGICEL	NOKIA	29669248	48000
BABEL_OP1_201_72654_20130510_063658_outLine.sph	72654	20130510	063658	72654	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	32	DIGICEL	BLACKBERRY	4801440	8000
BABEL_OP1_201_74226_20130303_125222_inLine.sph	74226	20130303	125222	74226	inLine	WESTERN	F	HOME_OFFICE_MOBILE	22	DIGICEL	BLACKBERRY	4799680	8000
BABEL_OP1_201_74226_20130303_125222_outLine.sph	74226	20130303	125222	74226	outLine	WESTERN	M	HOME_OFFICE_MOBILE	25	DIGICEL	UNKNOWN	4800640	8000
BABEL_OP1_201_75223_20130221_024906_inLine.sph	75223	20130221	024906	75223	inLine	WESTERN	F	PUBLIC_PLACE	23	DIGICEL	UNKNOWN	4799840	8000
BABEL_OP1_201_75223_20130221_024906_outLine.sph	75223	20130221	024906	75223	outLine	WESTERN	M	PUBLIC_PLACE	22	DIGICEL	UNKNOWN	4801440	8000
BABEL_OP1_201_77112_20130528_050544_inLine.sph	77112	20130528	050544	77112	inLine	NORTHERN	F	VEHICLE	32	DIGICEL	BLU	4799840	8000
BABEL_OP1_201_77112_20130528_050544_outLine.sph	77112	20130528	050544	77112	outLine	NORTHERN	M	STREET	27	DIGICEL	SAMSUNG	4801280	8000
BABEL_OP1_201_78194_20121206_064008_inLine.sph	78194	20121206	064008	78194	inLine	WESTERN	M	STREET	24	UNKNOWN	UNKNOWN	4800160	8000
BABEL_OP1_201_78194_20121206_064008_outLine.sph	78194	20121206	064008	78194	outLine	WESTERN	M	STREET	24	UNKNOWN	UNKNOWN	4801280	8000
BABEL_OP1_201_78360_20130430_101414_inLine.sph	78360	20130430	101414	78360	inLine	NORTHERN	M	CAR_KIT	46	DIGICEL	NOKIA	4799680	8000
BABEL_OP1_201_78360_20130430_101414_outLine.sph	78360	20130430	101414	78360	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	35	DIGICEL	UNKNOWN	4801760	8000
BABEL_OP1_201_78454_20130531_032436_inLine.sph	78454	20130531	032436	78454	inLine	WESTERN	M	MICROPHONE	62	DIGICEL	NOKIA	29990272	48000
BABEL_OP1_201_78454_20130531_032436_outLine.sph	78454	20130531	032436	78454	outLine	WESTERN	M	HOME_OFFICE_MOBILE	40	DIGICEL	UNKNOWN	4802240	8000
BABEL_OP1_201_79571_20130302_074959_inLine.sph	79571	20130302	074959	79571	inLine	WESTERN	M	VEHICLE	30	DIGICEL	LG	4799680	8000
BABEL_OP1_201_79571_20130302_074959_outLine.sph	79571	20130302	074959	79571	outLine	WESTERN	M	STREET	19	DIGICEL	UNKNOWN	4801760	8000
BABEL_OP1_201_80881_20130220_022131_inLine.sph	80881	20130220	022131	80881	inLine	WESTERN	F	HOME_OFFICE_MOBILE	27	DIGICEL	UNKNOWN	4231680	8000
BABEL_OP1_201_80881_20130220_022131_outLine.sph	80881	20130220	022131	80881	outLine	WESTERN	M	HOME_OFFICE_MOBILE	32	DIGICEL	UNKNOWN	4233280	8000
BABEL_OP1_201_81553_20130430_095301_inLine.sph	81553	20130430	095301	81553	inLine	NORTHERN	F	CAR_KIT	31	DIGICEL	BLU	4799680	8000
BABEL_OP1_201_81553_20130430_095301_outLine.sph	81553	20130430	095301	81553	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	32	DIGICEL	UNKNOWN	4800800	8000
BABEL_OP1_201_82035_20130601_052036_inLine.sph	82035	20130601	052036	82035	inLine	SOUTHERN	M	MICROPHONE	46	DIGICEL	NOKIA	29931904	48000
BABEL_OP1_201_82035_20130601_052036_outLine.sph	82035	20130601	052036	82035	outLine	SOUTHERN	F	HOME_OFFICE_MOBILE	51	DIGICEL	UNKNOWN	4801760	8000
BABEL_OP1_201_84125_20130227_022410_inLine.sph	84125	20130227	022410	84125	inLine	SOUTHERN	M	HOME_OFFICE_MOBILE	23	DIGICEL	UNKNOWN	4799840	8000
BABEL_OP1_201_84125_20130227_022410_outLine.sph	84125	20130227	022410	84125	outLine	SOUTHERN	M	PUBLIC_PLACE	30	DIGICEL	UNKNOWN	4801600	8000
BABEL_OP1_201_85439_20130503_071053_inLine.sph	85439	20130503	071053	85439	inLine	SOUTHERN	M	CAR_KIT	46	DIGICEL	NATCOM	4799680	8000
BABEL_OP1_201_85439_20130503_071053_outLine.sph	85439	20130503	071053	85439	outLine	SOUTHERN	M	HOME_OFFICE_MOBILE	41	UNKNOWN	UNKNOWN	4801600	8000
BABEL_OP1_201_88982_20130512_060722_inLine.sph	88982	20130512	060722	88982	inLine	SOUTHERN	F	MICROPHONE	43	DIGICEL	NOKIA	29756800	48000
BABEL_OP1_201_88982_20130512_060722_outLine.sph	88982	20130512	060722	88982	outLine	WESTERN	F	HOME_OFFICE_MOBILE	26	DIGICEL	NOKIA	4801280	8000
BABEL_OP1_201_96584_20130427_001740_inLine.sph	96584	20130427	001740	96584	inLine	NORTHERN	M	CAR_KIT	32	DIGICEL	NOKIA	4799840	8000
BABEL_OP1_201_96584_20130427_001740_outLine.sph	96584	20130427	001740	96584	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	25	DIGICEL	UNKNOWN	4801440	8000
BABEL_OP1_201_96842_20130503_081834_inLine.sph	96842	20130503	081834	96842	inLine	SOUTHERN	F	CAR_KIT	47	DIGICEL	NOKIA	4799680	8000
BABEL_OP1_201_96842_20130503_081834_outLine.sph	96842	20130503	081834	96842	outLine	WESTERN	M	STREET	38	DIGICEL	UNKNOWN	4801760	8000
BABEL_OP1_201_96985_20130313_031020_inLine.sph	96985	20130313	031020	96985	inLine	SOUTHERN	F	VEHICLE	32	DIGICEL	MOTORALA	4799680	8000
BABEL_OP1_201_96985_20130313_031020_outLine.sph	96985	20130313	031020	96985	outLine	SOUTHERN	F	HOME_OFFICE_MOBILE	34	DIGICEL	BLACKBERRY	4801120	8000
BABEL_OP1_201_99813_20130514_080612_inLine.sph	99813	20130514	080612	99813	inLine	WESTERN	M	MICROPHONE	30	DIGICEL	NOKIA	29677440	48000
BABEL_OP1_201_99813_20130514_080612_outLine.sph	99813	20130514	080612	99813	outLine	WESTERN	M	HOME_OFFICE_MOBILE	28	DIGICEL	UNKNOWN	4801600	8000
BABEL_OP1_201_10002_20130212_152853_inLine.sph	10002	20130212	152853	10002	inLine	WESTERN	M	PUBLIC_PLACE	25	DIGICEL	HTC	4799680	8000
BABEL_OP1_201_10002_20130212_152853_outLine.sph	10002	20130212	152853	10002	outLine	WESTERN	M	HOME_OFFICE_MOBILE	18	DIGICEL	CORAL	4801440	8000
BABEL_OP1_201_10036_20130528_005502_inLine.sph	10036	20130528	005502	10036	inLine	NORTHERN	F	PUBLIC_PLACE	42	DIGICEL	CORAL	4800320	8000
BABEL_OP1_201_10036_20130528_005502_outLine.sph	10036	20130528	005502	10036	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	25	DIGICEL	NOKIA	4802080	8000
BABEL_OP1_201_10482_20130305_105317_inLine.sph	10482	20130305	105317	10482	inLine	WESTERN	F	HOME_OFFICE_MOBILE	20	DIGICEL	LG	4799680	8000
BABEL_OP1_201_10482_20130305_105317_outLine.sph	10482	20130305	105317	10482	outLine	WESTERN	M	HOME_OFFICE_MOBILE	19	DIGICEL	BLACKBERRY	4801280	8000
BABEL_OP1_201_10647_20130428_045536_inLine.sph	10647	20130428	045536	10647	inLine	NORTHERN	M	STREET	31	DIGICEL	NOKIA	4799680	8000
BABEL_OP1_201_10647_20130428_045536_outLine.sph	10647	20130428	045536	10647	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	25	DIGICEL	UNKNOWN	4802720	8000
BABEL_OP1_201_10901_20130529_031421_inLine.sph	10901	20130529	031421	10901	inLine	NORTHERN	M	STREET	47	DIGICEL	NATCOM	4800000	8000
BABEL_OP1_201_10901_20130529_031421_outLine.sph	10901	20130529	031421	10901	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	33	DIGICEL	UNKNOWN	4800800	8000
BABEL_OP1_201_11096_20130603_043221_inLine.sph	11096	20130603	043221	11096	inLine	WESTERN	F	MICROPHONE	48	UNKNOWN	UNKNOWN	29649792	48000
BABEL_OP1_201_11096_20130603_043221_outLine.sph	11096	20130603	043221	11096	outLine	WESTERN	F	HOME_OFFICE_MOBILE	22	DIGICEL	UNKNOWN	4801760	8000
BABEL_OP1_201_11663_20130601_002903_inLine.sph	11663	20130601	002903	11663	inLine	SOUTHERN	M	MICROPHONE	52	DIGICEL	NOKIA	30187904	48000
BABEL_OP1_201_11663_20130601_002903_outLine.sph	11663	20130601	002903	11663	outLine	WESTERN	F	HOME_OFFICE_MOBILE	26	DIGICEL	UNKNOWN	4801920	8000
BABEL_OP1_201_11673_20130226_015822_inLine.sph	11673	20130226	015822	11673	inLine	SOUTHERN	M	PUBLIC_PLACE	40	DIGICEL	UNKNOWN	4799680	8000
BABEL_OP1_201_11673_20130226_015822_outLine.sph	11673	20130226	015822	11673	outLine	SOUTHERN	M	HOME_OFFICE_MOBILE	26	DIGICEL	UNKNOWN	4800960	8000
BABEL_OP1_201_11797_20130328_033102_inLine.sph	11797	20130328	033102	11797	inLine	NORTHERN	M	HOME_OFFICE_MOBILE	46	DIGICEL	NOKIA	4800160	8000
BABEL_OP1_201_11797_20130328_033102_outLine.sph	11797	20130328	033102	11797	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	35	DIGICEL	UNKNOWN	4802240	8000
BABEL_OP1_201_12220_20130528_051622_inLine.sph	12220	20130528	051622	12220	inLine	NORTHERN	F	CAR_KIT	39	DIGICEL	BLU	4800320	8000
BABEL_OP1_201_12220_20130528_051622_outLine.sph	12220	20130528	051622	12220	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	25	DIGICEL	SAMSUNG	4801600	8000
BABEL_OP1_201_12242_20130603_033446_inLine.sph	12242	20130603	033446	12242	inLine	WESTERN	F	CAR_KIT	47	DIGICEL	NOKIA	4800160	8000
BABEL_OP1_201_12242_20130603_033446_outLine.sph	12242	20130603	033446	12242	outLine	WESTERN	F	HOME_OFFICE_MOBILE	35	DIGICEL	UNKNOWN	4801600	8000
BABEL_OP1_201_12606_20130429_120351_inLine.sph	12606	20130429	120351	12606	inLine	NORTHERN	F	CAR_KIT	26	DIGICEL	BLU	3718560	8000
BABEL_OP1_201_12606_20130429_120351_outLine.sph	12606	20130429	120351	12606	outLine	NORTHERN	F	STREET	28	DIGICEL	UNKNOWN	3719680	8000
BABEL_OP1_201_12606_20130429_121040_inLine.sph	12606	20130429	121040	12606	inLine	NORTHERN	F	CAR_KIT	26	DIGICEL	BLU	1080000	8000
BABEL_OP1_201_12606_20130429_121040_outLine.sph	12606	20130429	121040	12606	outLine	NORTHERN	F	STREET	28	DIGICEL	UNKNOWN	1082080	8000
BABEL_OP1_201_12635_20130429_040127_inLine.sph	12635	20130429	040127	12635	inLine	NORTHERN	F	HOME_OFFICE_MOBILE	32	DIGICEL	CORAL	4799680	8000
BABEL_OP1_201_12635_20130429_040127_outLine.sph	12635	20130429	040127	12635	outLine	NORTHERN	M	STREET	33	UNKNOWN	UNKNOWN	4801440	8000
BABEL_OP1_201_12767_20130509_005500_inLine.sph	12767	20130509	005500	12767	inLine	WESTERN	F	VEHICLE	30	UNKNOWN	UNKNOWN	4799520	8000
BABEL_OP1_201_12767_20130509_005500_outLine.sph	12767	20130509	005500	12767	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	29	UNKNOWN	UNKNOWN	4801120	8000
